id,created_at,category,title,description,challenge_id_text
4657,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0657
4658,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0658
4659,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0659
4660,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0660
4661,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0661
4662,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0662
4663,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0663
4664,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0664
4665,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0665
4666,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0666
4667,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0667
4668,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0668
4669,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0669
4670,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0670
4671,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0671
4672,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0672
4673,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0673
4674,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0674
4675,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0675
4676,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0676
4677,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0677
4678,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0678
4679,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0679
4680,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0680
4681,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0681
4682,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0682
4683,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0683
4684,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0684
4685,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0685
4686,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0686
4687,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0687
4688,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0688
4689,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0689
4690,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0690
4691,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0691
4692,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0692
4693,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0693
4694,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0694
4695,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0695
4696,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0696
4697,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0697
4698,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0698
4699,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0699
4700,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0700
4701,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0701
4702,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0702
4703,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0703
4704,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0704
4705,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0705
4706,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0706
4707,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0707
4708,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0708
4709,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0709
4710,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0710
4711,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0711
4712,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0712
4713,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0713
4714,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0714
4715,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0715
4716,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0716
4717,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0717
4718,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0718
4719,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0719
4720,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0720
4721,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0721
4722,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0722
4723,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0723
4724,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0724
4725,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0725
4726,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0726
4727,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0727
4728,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0728
4729,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0729
4730,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0730
4731,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0731
4732,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0732
4733,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0733
4734,2025-07-22T08:59:27.438182,Self-Worth,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0734
4735,2025-07-22T08:59:27.438182,Self-Worth,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0735
4736,2025-07-22T08:59:27.438182,Self-Worth,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0736
4737,2025-07-22T08:59:27.438182,Self-Worth,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0737
4738,2025-07-22T08:59:27.438182,Self-Worth,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0738
4739,2025-07-22T08:59:27.438182,Self-Worth,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0739
4740,2025-07-22T08:59:27.438182,Self-Worth,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0740
4741,2025-07-22T08:59:27.438182,Self-Worth,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0741
4742,2025-07-22T08:59:27.438182,Self-Worth,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0742
4743,2025-07-22T08:59:27.438182,Self-Worth,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0743
